NC Object Id,Promo name,Billing Offer Id,Status,OPTIK TV Tax Included Offer,Promo Categories,,,
9164432620584732480,Retention 2.0: HS Credit 24 MO - $5,40761321,Active,N,Discounts,,,
9164776545159693290,Retention 2.0: HS Credit 24 MO - $5,40761321,Active,N,[NULL],,,
9164782618281693310,Retention 2.0: HS Credit 24 MO - $5,40761321,Active,N,[NULL],,,
9159820245013566425,Retention 2.0: Mobile and Home 1GB Mobility Data - SL - 24 mo,40794711,Active,N,Discounts,,,
9155858551613926361,Retention 2.0: Pik TV 24 MO Credit - $5,40875971,Active,Y,[NULL],,,
9155856897013923176,Retention 2.0: Pik TV 6 MO Credit - $5,40881751,Active,Y,[NULL],,,
9159350119513208151,Retention 2.0: TELUS Online Security Complete 12MO Credit - $5,41127281,Active,N,"Discounts,All Other Discounts",,,
9159350119713208156,Retention 2.0: TELUS Online Security Complete 24MO Credit - $5,41127311,Active,N,"Discounts,All Other Discounts",,,
9159633598313566669,Retention 2.0: TELUS Online Security Complete 6MO Credit - $5,41131961,Active,N,Discounts,,,
9159350067213208141,Retention 2.0: TELUS Online Security Standard 12MO Credit - $4,41127271,Active,N,"Discounts,All Other Discounts",,,
9159350119313208146,Retention 2.0: TELUS Online Security Standard 24MO Credit - $4,41127301,Active,N,"Discounts,All Other Discounts",,,
9159633598113566664,Retention 2.0: TELUS Online Security Standard 6MO Credit - $4,41131951,Active,N,Discounts,,,
9159350119913208161,Retention 2.0: TELUS Online Security Ultimate 12MO Credit - $10,41127291,Active,N,"Discounts,All Other Discounts",,,
9159350120013208166,Retention 2.0: TELUS Online Security Ultimate 24MO Credit - $10,41127321,Active,N,"Discounts,All Other Discounts",,,
9159633598513566674,Retention 2.0: TELUS Online Security Ultimate 6MO Credit - $10,41131971,Active,N,Discounts,,,
9159598242113794638,Retention 2.0: TTV Credit 24 MO - $10,40760871,Active,Y,Discounts,,,
9159600232613820810,Retention 2.0: TTV Credit 24 MO - $10,40760871,Active,Y,Discounts,,,
9159600431313822841,Retention 2.0: TTV Credit 24 MO - $10,40760871,Active,Y,Discounts,,,
9159606108013847114,Retention 2.0: TTV Credit 24 MO - $10,40760871,Active,Y,Discounts,,,
9163428896759709590,Retention 2.0: TTV Credit 24 MO - $10,40760871,Active,Y,Discounts,,,
9163428944029442748,Retention 2.0: TTV Credit 24 MO - $10,40760871,Active,Y,Discounts,,,
9163428987712517612,Retention 2.0: TTV Credit 24 MO - $10,40760871,Active,Y,Discounts,,,
9163429024800442749,Retention 2.0: TTV Credit 24 MO - $10,40760871,Active,Y,Discounts,,,
9164610982404174861,Retention 2.0: TTV Credit 24 MO - $10,40760871,Active,Y,[NULL],,,
9164777106809855309,Retention 2.0: TTV Credit 24 MO - $10,40760871,Active,Y,[NULL],,,
9164777281181855310,Retention 2.0: TTV Credit 24 MO - $10,40760871,Active,Y,[NULL],,,
9162861745797619725,Retention 2.0: TTV Credit 24 MO - $3,41133461,Active,Y,[NULL],,,
9162727544363155265,Retention 2.0: TTV Credit 24 MO - $3 (v1),41180221,Active,Y,[NULL],,,
9159600431513822943,Retention 2.0: TTV Credit 24 MO - $5,40760821,Active,Y,Value Based Stackability Discounts,,,
9159606108113847170,Retention 2.0: TTV Credit 24 MO - $5,40760821,Active,Y,Value Based Stackability Discounts,,,
9160132066213290440,Retention 2.0: TTV Credit 24 MO - $5,40760821,Active,Y,Value Based Stackability Discounts,,,
9160132136213290745,Retention 2.0: TTV Credit 24 MO - $5,40760821,Active,Y,Value Based Stackability Discounts,,,
9163410578268517435,Retention 2.0: TTV Credit 24 MO - $5,40760821,Active,Y,Discounts,,,
9163428845797442747,Retention 2.0: TTV Credit 24 MO - $5,40760821,Active,Y,Discounts,,,
9164627743206675440,Retention 2.0: TTV Credit 24 MO - $5,40760821,Active,Y,[NULL],,,
9164777146675693293,Retention 2.0: TTV Credit 24 MO - $5,40760821,Active,Y,[NULL],,,
9164776977234235028,Retention 2.0: internet & Optik TTV Credit 24 MO - $20,40775691,Active,Y,[NULL],,,
9160255773613239115,Retention 3.0: Pik TV 24 MO Credit - $5,40875971,Active,Y,Discounts,,,
9164650957141317618,Retention TV $25 Off Credit for 24 MO Promo Offer,40775691,Active,Y,[NULL],,,
9163107318390081978,SHS $100 One-Time Credit,41178071,Active,N,Discounts,,,
9164784723227855382,SHS Retention Receive a $50 One Time Credit (Tax Included),41178061,Active,N,Discounts,,,
9164801664024279278,SHS Retention Receive a $50 One Time Credit (Tax Included),41178061,Active,N,Discounts,,,
9164851736748457443,SHS Retention Receive a $50 One Time Credit (Tax Included),41178061,Active,N,Discounts,,,
9164862633707457500,SHS Retention Receive a $50 One Time Credit (Tax Included),41178061,Active,N,Discounts,,,
9160555335613311504,SL 12 MO Discount - $10,40771891,Active,N,Discounts,,,
9160555403413311510,SL 3 MO Credit - $3,40784341,Active,N,Discounts,,,
9160555547213311616,SL 6 MO Credit - $3,40784351,Active,N,Discounts,,,
9156315694313090867,SL One-Time M&H Credit $150,41003301,Active,N,Discounts,,,
9153470373013287997,Save for 24 months promo,40760821,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9153478279113293438,Save for 24 months promo,40760821,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9154269108313836597,Save for 24 months promo,40760821,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9154269181713943982,Save for 24 months promo,40760821,Active,Y,Value Based Stackability Discounts,,,
9154269123413836602,Save for 24 months promo,40760871,Active,Y,Value Based Stackability Discounts,,,
9154269137413878742,Save for 24 months promo,40760871,Active,Y,Value Based Stackability Discounts,,,
9154269165513936377,Save for 24 months promo,40760871,Active,Y,Value Based Stackability Discounts,,,
9154269190613948191,Save for 24 months promo,40760871,Active,Y,Value Based Stackability Discounts,,,
9155583197813200502,Save for 24 months promo,40760871,Active,Y,Discounts,,,
9155584511113202032,Save for 24 months promo,40760871,Active,Y,Discounts,,,
9154829195413214729,Save for 24 months promo,40761321,Active,N,"Discounts,Value Based Stackability Discounts",,,
9154829860713215107,Save for 24 months promo,40761321,Active,N,"Discounts,Value Based Stackability Discounts",,,
9154829926113215117,Save for 24 months promo,40761321,Active,N,"Discounts,Value Based Stackability Discounts",,,
9154830089313215232,Save for 24 months promo,40761321,Active,N,"Discounts,Value Based Stackability Discounts",,,
9155882804513436700,Save for 24 months promo,40761321,Active,N,Discounts,,,
9154829117313214724,Save for 24 months promo,40761451,Active,N,"Discounts,Value Based Stackability Discounts",,,
9154829209813214734,Save for 24 months promo,40761451,Active,N,"Discounts,Value Based Stackability Discounts",,,
9154829887013215112,Save for 24 months promo,40761451,Active,N,"Discounts,Value Based Stackability Discounts",,,
9154830055313215227,Save for 24 months promo,40761451,Active,N,"Discounts,Value Based Stackability Discounts",,,
9155583252913200702,Save for 24 months promo,40761451,Active,N,Discounts,,,
9155584490513201837,Save for 24 months promo,40761451,Active,N,Discounts,,,
9155584511113202036,Save for 24 months promo,40761451,Active,N,Discounts,,,
9155591508113210002,Save for 24 months promo,40761451,Active,N,Discounts,,,
9155882804513436704,Save for 24 months promo,40761451,Active,N,Discounts,,,
9155952154013995060,Save for 24 months promo,40761451,Active,N,Discounts,,,
9156100635613171246,Save for 24 months promo,40761451,Active,N,Discounts,,,
9155952154013994972,Save for 24 months promo,40775571,Active,N,Discounts,,,
9149675144813097567,Service Agreement on High Speed,40786771,Active,N,"Discounts,Migration Service Agreements",,,
9150082841513470087,Service Agreement on High Speed,40786771,Active,N,"Discounts,Migration Service Agreements",,,
9150082848713470092,Service Agreement on High Speed,40786771,Active,N,"Discounts,Migration Service Agreements",,,
9150165500913181620,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150227659313137817,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150227866413137993,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150227877513138002,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150227883913138007,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150227883913138011,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150227889713138016,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150227889713138020,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150227889713138024,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150227889713138028,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150227889713138032,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150227889713138036,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150468568413165504,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150468754513165619,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150468943113165639,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150469133413165754,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150479623613177972,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491012613183215,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491034113183220,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491046313183225,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491055013183230,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491066413183235,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491077213183240,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491086213183245,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491096813183250,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491107113183255,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491118513183260,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491129613183365,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491138413183370,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491146713183375,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491154213183380,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491164613183385,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491172313183390,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491238613183400,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150491271013183411,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150580933913199592,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150580990513199600,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150581119713199618,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150581292513199743,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150581334713199753,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150581389013199858,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150581784513199970,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150597643213199682,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150629626113217808,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150653105313246285,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150653112913246426,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150657332513250114,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150657344113250169,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150691368113385763,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150691736113387321,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150691977513387846,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150691993913387863,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150692230013388123,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150692241213388248,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150692260713388263,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150692270113388278,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150692332013388417,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9150692461313389333,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9150692471913389341,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9150748086413689543,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150842360913480364,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150859068113491881,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150883296713508923,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9150996223813502684,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151471263213316402,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151471753213316802,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9151472274113317503,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9151480287013323518,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9151480298413323625,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9151498492713354034,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151523992613376292,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151524216413376939,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9151524474913377334,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9151524611613377439,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151531282113382044,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151541282413400861,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151548505413407139,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9151593769113899385,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151594034613899495,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151738753613653330,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151738806913653639,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9151739366613655139,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9151739974213657509,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9151782494813699877,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151849254213207399,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151858580313217994,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151919141413284905,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9151954376413313672,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9152093235813010834,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9152094914213012139,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9152210814813354579,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9152502048513973847,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9152561820613040560,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9152562042813041039,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9152638490713513558,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9152697763513574134,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9152698419413574839,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9152703597113140323,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9152703633413141082,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9152757945113639918,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9152758008513640110,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9152915045213768365,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9152915333713768731,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9152940697513788739,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153008998513871068,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153009502513871564,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153034575113892614,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153034575613892700,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153034680013893317,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153035016713893540,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153035660513896123,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153035678213896209,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153256381613859539,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153256727113860055,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153415572813981276,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153415739413981476,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153491493313304153,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153523767213320525,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153552995313151400,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153553057413151725,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153585182213373605,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9153619974913455374,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9153639718313262535,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9153822878313680473,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9153956754713596339,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9153974740713607366,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9153983722513615436,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9154252582813817741,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9154252740113817951,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9154253096113818497,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9154253222013818609,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9154268662113836259,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9154331122213968764,Service Agreement on High Speed,40786771,Active,N,[NULL],,,
9154425741913505336,Service Agreement on High Speed,40786771,Active,N,Value Based Stackability Discounts,,,
9154560597613899734,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9154561822413903113,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9154763583313438524,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9154764355113439902,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9154807164113492135,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9154815735013500435,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9155352401713907494,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155531799513040843,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9155583015813200112,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155583023113200343,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155584490213201708,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155584511013201948,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155606191313387846,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155607456013390714,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155711086513468230,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155711146713468681,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155726628413478631,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155726667913478783,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155728708613482189,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155761674813898224,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155777997513910803,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155882804513436545,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155945582613488440,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9155952154013995038,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156100635613171218,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156255393813993030,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156297445013064914,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156299503913068903,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156373419813070841,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156377023113145624,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156379487413076108,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156379697613076255,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156379764113076459,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156392952813162014,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156401799313170822,Service Agreement on High Speed,40786771,Active,N,"Discounts,Value Based Stackability Discounts",,,
9156557631913300414,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156631565013666830,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156631886013667044,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156632120913667268,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156632836713668087,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156687060213451655,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9156703875013461914,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9157576503113103562,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9157585028413112522,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9157593175613121214,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9157594372113125586,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9158022341013027055,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9158022910713027447,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9158024255213028883,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9158024672213029229,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9158205992313673855,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9158364312313775776,Service Agreement on High Speed,40786771,Active,N,"Discounts,Migration Service Agreements",,,
